GEOID,sovi,rank,fema_region
g32011,-7.163651775666706,90.0,FEMA_9
g32013,-4.766624073986306,87.0,FEMA_9
g32015,-5.609545647285212,89.0,FEMA_9
g32017,-1.0251898392214223,60.0,FEMA_9
g32019,-2.5632034096251295,79.0,FEMA_9
g32021,3.119927468973693,11.0,FEMA_9
g32023,0.6245062108035017,36.0,FEMA_9
g32027,1.3542911217330404,23.0,FEMA_9
g32029,-4.47229105312839,85.0,FEMA_9
g32031,-1.74786146712908,70.0,FEMA_9
g32033,-1.7860669526564132,71.0,FEMA_9
g32510,0.6310502747998573,35.0,FEMA_9
g33001,0.34228437699716224,27.0,FEMA_1
g33003,-0.2329674251178142,33.0,FEMA_1
g33005,-1.5986101409662439,53.0,FEMA_1
g33007,2.1458144697923407,14.0,FEMA_1
g33009,-1.4096741497360874,49.0,FEMA_1
g33011,-2.1033282076935182,58.0,FEMA_1
g33013,-0.9878223554154106,46.0,FEMA_1
g33015,-4.164779278077443,63.0,FEMA_1
g33017,-2.973859693874047,61.0,FEMA_1
g33019,-0.7038930690485472,41.0,FEMA_1
g34001,1.7764472099337905,17.0,FEMA_2
g34003,-3.768798076951482,78.0,FEMA_2
g34005,-2.1030431732987838,67.0,FEMA_2
g34007,-0.8682289358802764,57.0,FEMA_2
g34009,3.328814091426143,7.0,FEMA_2
g34011,0.7303041404408309,31.0,FEMA_2
g34013,0.530039123826586,35.0,FEMA_2
g34015,-2.2562450711340887,68.0,FEMA_2
g34017,-1.2536259802776397,60.0,FEMA_2
g34019,-3.943986138448641,80.0,FEMA_2
g34021,-1.6734370539393786,63.0,FEMA_2
g34023,-4.531567478925058,82.0,FEMA_2
g34025,-3.0918727921224063,73.0,FEMA_2
g34027,-4.4326396829042904,81.0,FEMA_2
g34029,0.008804023883438594,46.0,FEMA_2
g34031,-2.707167448600724,71.0,FEMA_2
g34033,-0.6778055290451149,54.0,FEMA_2
g34035,-5.10627033736337,83.0,FEMA_2
g34037,-3.200139697454035,74.0,FEMA_2
g34039,-2.879547810162626,72.0,FEMA_2
g34041,-2.6844684823421114,70.0,FEMA_2
g35001,0.6968131871370339,192.0,FEMA_6
g35003,0.46878776658515897,207.0,FEMA_6
g35005,2.2684509838553293,75.0,FEMA_6
g35006,6.919822958583023,6.0,FEMA_6
g35007,2.7652029052749723,61.0,FEMA_6
g35009,0.4466347049387922,210.0,FEMA_6
g35011,2.299911962882668,73.0,FEMA_6
g35013,1.722702816508562,114.0,FEMA_6
g35015,-1.611368528327767,384.0,FEMA_6
g35017,1.5819471235524145,121.0,FEMA_6
g35019,2.1485876648410276,79.0,FEMA_6
g35021,-0.5455852135855678,310.0,FEMA_6
g35023,3.1223092265058976,47.0,FEMA_6
g35025,-1.9303374557077573,396.0,FEMA_6
g35027,1.8359668936886009,101.0,FEMA_6
g35028,-8.227881493519536,500.0,FEMA_6
g35029,3.9981427714056217,31.0,FEMA_6
g35031,9.374201901823492,2.0,FEMA_6
g35033,0.44431163142068286,211.0,FEMA_6
g35035,1.2373501553362876,141.0,FEMA_6
g35037,2.6283628008041062,66.0,FEMA_6
g35039,2.3260424672178126,72.0,FEMA_6
g35041,0.9732358756595153,169.0,FEMA_6
g35043,-1.2397610363034905,362.0,FEMA_6
g35045,0.03713244184555542,256.0,FEMA_6
g35047,2.3896629825777724,71.0,FEMA_6
g35049,-1.3277689003863773,371.0,FEMA_6
g35051,5.372123688778415,16.0,FEMA_6
g35053,1.617241782104116,119.0,FEMA_6
g35055,2.298625314656171,74.0,FEMA_6
g35057,-0.9039269202695112,343.0,FEMA_6
g35059,-2.4259083429330444,424.0,FEMA_6
g35061,-0.6725444367869972,323.0,FEMA_6
g36001,0.2027202107898286,41.0,FEMA_2
g36003,0.76814640167855,29.0,FEMA_2
g36005,5.447555576182336,4.0,FEMA_2
g36007,0.693534836150312,32.0,FEMA_2
g36009,3.3930336077165855,6.0,FEMA_2
g36011,0.8380557542540422,26.0,FEMA_2
g36013,1.5085204312974512,19.0,FEMA_2
g36015,2.052994067603265,14.0,FEMA_2
g36017,0.07628989683247667,45.0,FEMA_2
g36019,1.4154532670079143,20.0,FEMA_2
g36021,-0.464495584966067,51.0,FEMA_2
g36023,0.1175143438054275,43.0,FEMA_2
g36025,2.1662008508133948,12.0,FEMA_2
g36027,-1.7509181902120254,64.0,FEMA_2
g36029,1.126018455210811,24.0,FEMA_2
g36031,2.922808383244859,9.0,FEMA_2
g36033,7.5835978598035965,1.0,FEMA_2
g36035,2.9549620749151413,8.0,FEMA_2
g36037,-0.8121050784620114,56.0,FEMA_2
g36039,2.9014607926848734,10.0,FEMA_2
g36041,5.661729758326035,2.0,FEMA_2
g36043,0.8889975152103984,25.0,FEMA_2
g36045,1.1640953330638475,23.0,FEMA_2
g36047,3.4247434567534407,5.0,FEMA_2
g36049,-0.9927492541813416,59.0,FEMA_2
g36051,-0.39989931856587557,50.0,FEMA_2
g36053,0.17018835015215833,42.0,FEMA_2
g36055,0.10840213492515038,44.0,FEMA_2
g36057,0.3281248389329825,39.0,FEMA_2
g36059,-3.7000732158900425,77.0,FEMA_2
g36061,5.515867027337495,3.0,FEMA_2
g36063,1.623908690357919,18.0,FEMA_2
g36065,1.2468998065338486,22.0,FEMA_2
g36067,0.6135417439470756,34.0,FEMA_2
g36069,-0.2801304624202767,49.0,FEMA_2
g36071,-2.674118548430443,69.0,FEMA_2
g36073,0.7406212779253134,30.0,FEMA_2
g36075,0.512291381322039,36.0,FEMA_2
g36077,2.052529958002789,15.0,FEMA_2
g36079,-3.576101757061364,76.0,FEMA_2
g36081,-0.7725188107006395,55.0,FEMA_2
g36083,-0.26106870250829906,47.0,FEMA_2
g36085,-1.881250999857925,65.0,FEMA_2
g36087,-3.7721295215094446,79.0,FEMA_2
g36089,2.081808377547599,13.0,FEMA_2
g36091,-1.6555632593988068,62.0,FEMA_2
g36093,0.4481787457994728,38.0,FEMA_2
g36095,0.8360190446467277,27.0,FEMA_2
g36097,0.7832375666821236,28.0,FEMA_2
g36099,1.3443263929071931,21.0,FEMA_2
g36101,0.6400483872399729,33.0,FEMA_2
g36103,-3.5446015196447016,75.0,FEMA_2
g36105,2.1881501119356677,11.0,FEMA_2
g36107,-1.2889039522621606,61.0,FEMA_2
g36109,-0.9670220628480397,58.0,FEMA_2
g36111,0.213925708980781,40.0,FEMA_2
g36113,1.8412919460896908,16.0,FEMA_2
g36115,0.48418613025428087,37.0,FEMA_2
g36117,-0.6712767049522095,53.0,FEMA_2
g36119,-1.9851772596560817,66.0,FEMA_2
g36121,-0.5635175465613023,52.0,FEMA_2
g36123,-0.2639236454362348,48.0,FEMA_2
g37001,0.12640102195965125,343.0,FEMA_4
g37003,-1.6356054530709567,571.0,FEMA_4
g37005,3.222101595513599,61.0,FEMA_4
g37007,1.4085396475683984,180.0,FEMA_4
g37009,1.0246524086841196,228.0,FEMA_4
g37011,3.381227009856455,54.0,FEMA_4
g37013,1.3620306541874665,186.0,FEMA_4
g37015,1.9072829873451258,138.0,FEMA_4
g37017,2.731327611649522,84.0,FEMA_4
g37019,1.381091639850165,183.0,FEMA_4
g37021,0.5404586640129133,280.0,FEMA_4
g37023,1.5579101531838757,163.0,FEMA_4
g37025,-3.4426628353090605,681.0,FEMA_4
g37027,-1.394539215504891,540.0,FEMA_4
g37029,-4.713388610133659,710.0,FEMA_4
g37031,0.8860062279609751,242.0,FEMA_4
g37033,1.644437800317245,154.0,FEMA_4
g37035,-1.0524821309646106,498.0,FEMA_4
g37037,-1.4024630050862483,543.0,FEMA_4
g37039,2.556511953206038,97.0,FEMA_4
g37041,3.3687268704996516,55.0,FEMA_4
g37043,1.5643218591061525,162.0,FEMA_4
g37045,-0.28747557716476124,392.0,FEMA_4
g37047,2.669375034833866,89.0,FEMA_4
g37049,0.14146643505175455,340.0,FEMA_4
g37051,-0.33793902225556116,401.0,FEMA_4
g37053,-3.07052897137336,665.0,FEMA_4
g37055,-0.40100126376455514,408.0,FEMA_4
g37057,-1.3933847274026405,539.0,FEMA_4
g37059,-2.9636944911771153,660.0,FEMA_4
g37061,2.1866247601768474,121.0,FEMA_4
g37063,0.3337087085020542,309.0,FEMA_4
g37065,1.0870071148346583,214.0,FEMA_4
g37067,-0.052482838506602764,364.0,FEMA_4
g37069,-1.691257122916213,583.0,FEMA_4
g37071,-1.120693535358793,507.0,FEMA_4
g37073,-2.9313536112517884,656.0,FEMA_4
g37075,3.121059590987123,67.0,FEMA_4
g37077,-1.6386403789378656,573.0,FEMA_4
g37079,3.1625647272960986,66.0,FEMA_4
g37081,-0.9979317962973058,491.0,FEMA_4
g37083,3.259743950940658,59.0,FEMA_4
g37085,-1.436849608785498,547.0,FEMA_4
g37087,0.8485752643662862,248.0,FEMA_4
g37089,1.2928022489615014,191.0,FEMA_4
g37091,3.174580441566466,65.0,FEMA_4
g37093,2.690251922653201,87.0,FEMA_4
g37095,2.772693599395912,83.0,FEMA_4
g37097,-3.02245729796885,663.0,FEMA_4
g37099,6.790927729123165,11.0,FEMA_4
g37101,-2.3304477700518307,626.0,FEMA_4
g37103,1.5046786705801498,170.0,FEMA_4
g37105,0.9739634083397537,233.0,FEMA_4
g37107,2.630368307839095,92.0,FEMA_4
g37109,-3.0336396037167788,664.0,FEMA_4
g37111,0.5977297378050781,276.0,FEMA_4
g37113,3.434452269569694,51.0,FEMA_4
g37115,1.1228386457750754,208.0,FEMA_4
g37117,0.8181184185045873,252.0,FEMA_4
g37119,-1.8699685744413612,598.0,FEMA_4
g37121,1.532411513937417,168.0,FEMA_4
g37123,2.907120760544232,74.0,FEMA_4
g37125,0.9481746684016528,236.0,FEMA_4
g37127,-0.6609608835659064,448.0,FEMA_4
g37129,-0.6913185107534012,451.0,FEMA_4
g37131,3.8688325997600437,44.0,FEMA_4
g37133,-1.2555892058641283,522.0,FEMA_4
g37135,-3.393257107409955,678.0,FEMA_4
g37137,0.9529423891611979,235.0,FEMA_4
g37139,-0.24858689757017782,385.0,FEMA_4
g37141,-0.5234888988015796,429.0,FEMA_4
g37143,-0.1841019214114955,378.0,FEMA_4
g37145,-0.7513644111535618,458.0,FEMA_4
g37147,-1.0733038205214265,499.0,FEMA_4
g37149,2.6673529102374314,90.0,FEMA_4
g37151,-1.2820378866352224,526.0,FEMA_4
g37153,2.6029661746139086,94.0,FEMA_4
g37155,17.060815841974808,1.0,FEMA_4
g37157,-0.10212856485016916,371.0,FEMA_4
g37159,0.47203296256500976,288.0,FEMA_4
g37161,1.053406730578594,223.0,FEMA_4
g37163,1.8879800822845163,141.0,FEMA_4
g37165,4.757349101928873,27.0,FEMA_4
g37167,0.3066953031254322,314.0,FEMA_4
g37169,-1.2826786454128973,528.0,FEMA_4
g37171,1.0899318342296274,212.0,FEMA_4
g37173,12.84703295864935,2.0,FEMA_4
g37175,2.8050049674873287,80.0,FEMA_4
g37177,3.0696030673337673,69.0,FEMA_4
g37179,-5.741767845114528,724.0,FEMA_4
g37181,2.3671136400000425,113.0,FEMA_4
g37183,-4.250670604469335,702.0,FEMA_4
g37185,4.270482331367909,35.0,FEMA_4
g37187,2.818091764719944,79.0,FEMA_4
g37189,0.16497675468369455,335.0,FEMA_4
g37191,0.9336988189615755,238.0,FEMA_4
g37193,0.26036231075961724,321.0,FEMA_4
g37195,1.1394764809143438,207.0,FEMA_4
g37197,-0.5348829127547938,430.0,FEMA_4
g37199,2.2831964591968457,116.0,FEMA_4
g38001,0.8316172774430544,100.0,FEMA_8
g38003,-1.3452378220452443,193.0,FEMA_8
g38005,1.5264010087053104,73.0,FEMA_8
g38007,-2.026040649259522,226.0,FEMA_8
g38009,-0.9879514999629269,175.0,FEMA_8
g38011,-1.230356723843315,184.0,FEMA_8
g38013,-0.6002894163753592,159.0,FEMA_8
g38015,-1.7105711621195752,211.0,FEMA_8
g38017,-3.493266558620504,265.0,FEMA_8
g38019,-1.48669468556025,199.0,FEMA_8
g38021,-0.9901271809600182,176.0,FEMA_8
g38023,-4.534727389571393,284.0,FEMA_8
g38025,-2.729827764737749,246.0,FEMA_8
g38027,0.4500703877115456,114.0,FEMA_8
g38029,1.5276650145789037,72.0,FEMA_8
g38031,-2.472561989034847,238.0,FEMA_8
g38033,-0.15525178227141612,140.0,FEMA_8
g38035,-2.5529320804994784,242.0,FEMA_8
g38037,1.788476619200825,68.0,FEMA_8
g38039,-0.055337827100257364,136.0,FEMA_8
g38041,-0.1925076666775431,143.0,FEMA_8
g38043,-0.9447883368143923,174.0,FEMA_8
g38045,-2.2919340181216166,237.0,FEMA_8
g38047,0.9742169710918692,95.0,FEMA_8
g38049,-1.117985447432988,181.0,FEMA_8
g38051,4.723621777584889,17.0,FEMA_8
g38053,-4.092474815528664,276.0,FEMA_8
g38055,0.4096013080589624,115.0,FEMA_8
g38057,-1.7345877068029867,212.0,FEMA_8
g38059,-2.005675326821792,224.0,FEMA_8
g38061,-3.674747995436707,266.0,FEMA_8
g38063,-0.14140791207613163,139.0,FEMA_8
g38065,-1.8572273580129814,217.0,FEMA_8
g38067,-2.1474186782641116,230.0,FEMA_8
g38069,0.36972718852833175,116.0,FEMA_8
g38071,-0.6444138011262572,162.0,FEMA_8
g38073,-1.2396493526464478,186.0,FEMA_8
g38075,-4.13047792747232,278.0,FEMA_8
g38077,-3.8487695040126493,271.0,FEMA_8
g38079,3.7470530446593058,27.0,FEMA_8
g38081,-2.9127939451928055,253.0,FEMA_8
g38083,2.4842047052283,50.0,FEMA_8
g38085,3.737150473853283,28.0,FEMA_8
g38087,-3.2196276598866973,261.0,FEMA_8
g38089,-2.2606884396191216,235.0,FEMA_8
g38091,-3.7330785239833375,268.0,FEMA_8
g38093,-1.043711824384762,178.0,FEMA_8
g38095,-1.2153373144241688,183.0,FEMA_8
g38097,-1.3083487149150674,190.0,FEMA_8
g38099,0.052446524427564145,131.0,FEMA_8
g38101,-1.884350419178586,219.0,FEMA_8
g38103,1.6723295374659124,70.0,FEMA_8
g38105,-5.158718677406808,288.0,FEMA_8
g39001,0.6674735427663459,199.0,FEMA_5
g39003,0.8082536040331129,182.0,FEMA_5
g39005,0.4630985527358,218.0,FEMA_5
g39007,1.3700014299292333,136.0,FEMA_5
g39009,-1.8079877046620016,410.0,FEMA_5
g39011,-2.817206989223827,462.0,FEMA_5
g39013,0.6964648522544244,195.0,FEMA_5
g39015,-0.9188530064668412,344.0,FEMA_5
g39017,-1.1635272649512094,370.0,FEMA_5
g39019,-1.1999411597283784,373.0,FEMA_5
g39021,-1.5144230860480834,394.0,FEMA_5
g39023,2.3384508932514647,78.0,FEMA_5
g39025,-2.9584177665761184,473.0,FEMA_5
g39027,-0.1825026341342647,273.0,FEMA_5
g39029,0.03178883096829582,250.0,FEMA_5
g39031,0.08709648403151227,240.0,FEMA_5
g39033,1.227314853216482,150.0,FEMA_5
g39035,5.630835012918718,12.0,FEMA_5
g39037,-0.5243110162135965,312.0,FEMA_5
g39039,0.5033115081709156,213.0,FEMA_5
g39041,-7.400862733925485,523.0,FEMA_5
g39043,1.0907539676885711,161.0,FEMA_5
g39045,-2.9427967069199696,471.0,FEMA_5
g39047,1.6201972623393013,119.0,FEMA_5
g39049,0.6909048289257549,196.0,FEMA_5
g39051,-1.3895520106988437,389.0,FEMA_5
g39053,0.30027288563743515,227.0,FEMA_5
g39055,-2.539250019561062,448.0,FEMA_5
g39057,-2.766444433946031,458.0,FEMA_5
g39059,0.8186443685356252,181.0,FEMA_5
g39061,2.981601037577345,51.0,FEMA_5
g39063,-0.4050878028864082,295.0,FEMA_5
g39065,-0.5277912020095692,313.0,FEMA_5
g39067,1.378735427450436,135.0,FEMA_5
g39069,-1.0849506291051125,362.0,FEMA_5
g39071,0.18287907585155327,234.0,FEMA_5
g39073,-0.5827702685894419,317.0,FEMA_5
g39075,7.922496485047869,4.0,FEMA_5
g39077,0.7021209053978603,192.0,FEMA_5
g39079,1.6469202120410804,117.0,FEMA_5
g39081,2.505248978354502,71.0,FEMA_5
g39083,-0.18487517220163674,274.0,FEMA_5
g39085,-0.4344258796966505,301.0,FEMA_5
g39087,0.701790094915039,193.0,FEMA_5
g39089,-1.6770585112219978,402.0,FEMA_5
g39091,0.3681014813799777,226.0,FEMA_5
g39093,0.8230488630864088,180.0,FEMA_5
g39095,3.311192017144975,43.0,FEMA_5
g39097,-6.0516876405363655,520.0,FEMA_5
g39099,3.6327521285199698,35.0,FEMA_5
g39101,-1.4420190818207912,391.0,FEMA_5
g39103,-3.9254381463379544,497.0,FEMA_5
g39105,-0.11940035133551107,265.0,FEMA_5
g39107,-2.269194287571793,439.0,FEMA_5
g39109,-1.1050840524139627,365.0,FEMA_5
g39111,0.4218980401266153,220.0,FEMA_5
g39113,2.6278433148800477,65.0,FEMA_5
g39115,0.41370126618329883,221.0,FEMA_5
g39117,-1.7440030643004294,407.0,FEMA_5
g39119,1.7283884494275576,113.0,FEMA_5
g39121,-2.2959267212785366,440.0,FEMA_5
g39123,-0.5785503498280888,316.0,FEMA_5
g39125,-1.057382897869251,358.0,FEMA_5
g39127,-0.6146083699241538,318.0,FEMA_5
g39129,-3.1622254246450208,484.0,FEMA_5
g39131,0.8475443615210888,179.0,FEMA_5
g39133,-2.0746121441865517,425.0,FEMA_5
g39135,-1.6515975019275966,401.0,FEMA_5
g39137,-2.534779149704749,446.0,FEMA_5
g39139,0.1507961055266197,236.0,FEMA_5
g39141,-2.3744889679796066,442.0,FEMA_5
g39143,1.1803627317479415,154.0,FEMA_5
g39145,1.295804759175022,146.0,FEMA_5
g39147,-0.14897269672364918,270.0,FEMA_5
g39149,-2.008829586745091,421.0,FEMA_5
g39151,1.3052482795771543,143.0,FEMA_5
g39153,0.8025240408982712,183.0,FEMA_5
g39155,1.8572812056210433,103.0,FEMA_5
g39157,0.06500337898968156,243.0,FEMA_5
g39159,-4.300932022020867,501.0,FEMA_5
g39161,-0.46783854092229205,306.0,FEMA_5
g39163,-1.091721669237668,363.0,FEMA_5
g39165,-5.847346939912684,515.0,FEMA_5
g39167,-0.29953173658899057,285.0,FEMA_5
g39169,0.17714558596474855,235.0,FEMA_5
g39171,-0.7698295400679764,335.0,FEMA_5
g39173,-2.8025677010153234,461.0,FEMA_5
g39175,-0.6238425016199654,320.0,FEMA_5
g40001,4.041870269685981,29.0,FEMA_6
g40003,-2.103336601121166,407.0,FEMA_6
g40005,0.2861658585942224,226.0,FEMA_6
g40007,-1.9600666298131413,397.0,FEMA_6
g40009,-3.219713589976455,457.0,FEMA_6
g40011,-0.2634502113264248,277.0,FEMA_6
g40013,1.2241913037624321,143.0,FEMA_6
g40015,2.0343066822950773,86.0,FEMA_6
g40017,-2.931421966559941,446.0,FEMA_6
g40019,1.3690895230173457,134.0,FEMA_6
g40021,2.6846986943378965,63.0,FEMA_6
g40023,3.116104256157019,48.0,FEMA_6
g40025,1.2607798185547419,139.0,FEMA_6
g40027,-1.8315425107889671,392.0,FEMA_6
g40029,2.4396329419062517,70.0,FEMA_6
g40031,-0.4335535938102092,294.0,FEMA_6
g40033,1.9131401361902065,95.0,FEMA_6
g40035,1.8256576806766416,102.0,FEMA_6
g40037,-1.2345615727052532,361.0,FEMA_6
g40039,0.4612398238161991,208.0,FEMA_6
g40041,2.6347600218751444,65.0,FEMA_6
g40043,-2.2383586291769664,413.0,FEMA_6
g40045,-1.7120507164900602,387.0,FEMA_6
g40047,1.0408116889226207,159.0,FEMA_6
g40049,1.072984303848667,156.0,FEMA_6
g40051,-1.251563603304164,363.0,FEMA_6
g40053,-0.5524115769991053,312.0,FEMA_6
g40055,0.3231640076854053,218.0,FEMA_6
g40057,4.54074333847089,21.0,FEMA_6
g40059,-0.19743450243234184,273.0,FEMA_6
g40061,0.5554106726215452,201.0,FEMA_6
g40063,0.9158283015026542,174.0,FEMA_6
g40065,1.4040547878173788,132.0,FEMA_6
g40067,3.3926848975253474,39.0,FEMA_6
g40069,1.0357619579290307,160.0,FEMA_6
g40071,1.9133164379498981,94.0,FEMA_6
g40073,-2.5026270897177114,428.0,FEMA_6
g40075,2.059585122179196,83.0,FEMA_6
g40077,0.9138816531307803,175.0,FEMA_6
g40079,1.6085429963521065,120.0,FEMA_6
g40081,-0.38054959882500716,289.0,FEMA_6
g40083,-2.6066640821314953,434.0,FEMA_6
g40085,0.5402481234221166,203.0,FEMA_6
g40087,-2.3533353736469707,419.0,FEMA_6
g40089,3.474390832172162,37.0,FEMA_6
g40091,2.6813698551443297,64.0,FEMA_6
g40093,-1.5219087513465166,381.0,FEMA_6
g40095,0.3735184328422091,217.0,FEMA_6
g40097,0.025479594857459764,257.0,FEMA_6
g40099,1.1137341047498384,152.0,FEMA_6
g40101,2.15005228896713,78.0,FEMA_6
g40103,0.3867460981444283,216.0,FEMA_6
g40105,1.2413633622454925,140.0,FEMA_6
g40107,2.9664121120135314,52.0,FEMA_6
g40109,0.4407075436264132,212.0,FEMA_6
g40111,1.84977357940844,100.0,FEMA_6
g40113,-0.6576329365421141,319.0,FEMA_6
g40115,4.099492912078681,27.0,FEMA_6
g40117,-0.08783806823503237,269.0,FEMA_6
g40119,-0.5500238173140315,311.0,FEMA_6
g40121,0.834836195452654,180.0,FEMA_6
g40123,1.4937674311337297,129.0,FEMA_6
g40125,1.4400377429217335,130.0,FEMA_6
g40127,3.9965443118395,32.0,FEMA_6
g40129,-3.4030793314751198,465.0,FEMA_6
g40131,-2.042325869271873,404.0,FEMA_6
g40133,2.785674591886141,59.0,FEMA_6
g40135,1.79729845895994,103.0,FEMA_6
g40137,0.509407717294529,205.0,FEMA_6
g40139,-2.1859080266051447,410.0,FEMA_6
g40141,1.964906217863365,93.0,FEMA_6
g40143,-0.01854124659292694,265.0,FEMA_6
g40145,-1.9954289564138488,398.0,FEMA_6
g40147,0.7003050193657675,191.0,FEMA_6
g40149,-0.7778993671612955,333.0,FEMA_6
g40151,0.5490110655725408,202.0,FEMA_6
g40153,-3.012236404191541,451.0,FEMA_6
g41001,1.4737527247286595,43.0,FEMA_10
g41003,-1.6296537150977615,92.0,FEMA_10
g41005,-3.2360324397715092,103.0,FEMA_10
g41007,2.0474943716415304,28.0,FEMA_10
g41009,-1.145349183099694,82.0,FEMA_10
g41011,3.238279075919999,11.0,FEMA_10
g41013,1.6120801213119313,39.0,FEMA_10
g41015,3.2096081216950174,13.0,FEMA_10
g41017,-1.4764066667562221,87.0,FEMA_10
g41019,3.34167521361168,9.0,FEMA_10
g41021,-1.9828390849984212,97.0,FEMA_10
g41023,1.9476917113212449,31.0,FEMA_10
g41025,1.4106969238203753,44.0,FEMA_10
g41027,-1.4173977228437895,85.0,FEMA_10
g41029,2.905620302280932,15.0,FEMA_10
g41031,2.550543422977201,24.0,FEMA_10
g41033,4.247788780351741,3.0,FEMA_10
g41035,2.5725763403758575,22.0,FEMA_10
g41037,0.6158500550051972,54.0,FEMA_10
g41039,2.2130731567833486,26.0,FEMA_10
g41041,1.769189207955552,35.0,FEMA_10
g41043,1.6070675586431984,40.0,FEMA_10
g41045,4.209591433148189,4.0,FEMA_10
g41047,3.2156120301014557,12.0,FEMA_10
g41049,1.7265141386651424,37.0,FEMA_10
g41051,-1.881307558690282,95.0,FEMA_10
g41053,0.4326615070219672,56.0,FEMA_10
g41055,2.6585423761367823,17.0,FEMA_10
g41057,0.23827965800107953,60.0,FEMA_10
g41059,2.599648820445793,20.0,FEMA_10
g41061,2.2767153010687924,25.0,FEMA_10
g41063,2.6005006570799267,19.0,FEMA_10
g41065,3.5418995448505664,6.0,FEMA_10
g41067,-4.0731911753847685,108.0,FEMA_10
g41069,0.40961514190314574,57.0,FEMA_10
g41071,0.15304528197906553,61.0,FEMA_10
g42001,-1.299098606756795,198.0,FEMA_3
g42003,-1.7744181329191693,217.0,FEMA_3
g42005,-1.0149163834188646,191.0,FEMA_3
g42007,-1.216625839975588,197.0,FEMA_3
g42009,-0.7250831235261426,175.0,FEMA_3
g42011,1.2539569447399046,77.0,FEMA_3
g42013,-0.5480757408655191,168.0,FEMA_3
g42015,-0.6038629341139333,170.0,FEMA_3
g42017,-3.7794107152490106,263.0,FEMA_3
g42019,-3.4308768719483416,255.0,FEMA_3
g42021,-0.00563210893821367,136.0,FEMA_3
g42023,1.9807834748710085,53.0,FEMA_3
g42025,-0.01733716842987164,139.0,FEMA_3
g42027,-3.168339560827312,247.0,FEMA_3
g42029,-4.221805837749249,273.0,FEMA_3
g42031,-0.34404010144891783,153.0,FEMA_3
g42033,0.7497557279783427,94.0,FEMA_3
g42035,-0.03397153957069813,141.0,FEMA_3
g42037,-1.4221354835679831,204.0,FEMA_3
g42039,0.029273777920997557,132.0,FEMA_3
g42041,-3.2901878197343413,250.0,FEMA_3
g42043,-0.7426746019824291,179.0,FEMA_3
g42045,-1.8514696028283302,221.0,FEMA_3
g42047,-0.7424013859326257,178.0,FEMA_3
g42049,-0.6448443575460775,172.0,FEMA_3
g42051,0.9862557835875896,87.0,FEMA_3
g42053,11.672099695406239,1.0,FEMA_3
g42055,-1.6132040475903768,214.0,FEMA_3
g42057,-1.9029131207396477,222.0,FEMA_3
g42059,0.10167257541546465,125.0,FEMA_3
g42061,0.36749161505753447,109.0,FEMA_3
g42063,-1.4855111810272998,208.0,FEMA_3
g42065,-0.3594993063514569,154.0,FEMA_3
g42067,-0.4597138367457856,160.0,FEMA_3
g42069,0.08957211737811666,127.0,FEMA_3
g42071,-0.8042617249090686,184.0,FEMA_3
g42073,-0.3430706753334031,152.0,FEMA_3
g42075,0.11804471781769721,124.0,FEMA_3
g42077,1.8155020262133612,61.0,FEMA_3
g42079,0.6395661492323338,95.0,FEMA_3
g42081,-1.4606375808854697,207.0,FEMA_3
g42083,0.8665618586657198,91.0,FEMA_3
g42085,0.19857598783814823,117.0,FEMA_3
g42087,1.102519084058785,83.0,FEMA_3
g42089,1.8403866148013739,59.0,FEMA_3
g42091,-3.6989533625619586,260.0,FEMA_3
g42093,0.18664324290754175,120.0,FEMA_3
g42095,-0.7344232274999782,177.0,FEMA_3
g42097,0.3715153287369138,108.0,FEMA_3
g42099,-2.8418805084319763,243.0,FEMA_3
g42101,5.786231673929314,8.0,FEMA_3
g42103,1.8639018102174947,57.0,FEMA_3
g42105,1.212993975249672,78.0,FEMA_3
g42107,0.32353354388036615,112.0,FEMA_3
g42109,-1.4359329124984805,206.0,FEMA_3
g42111,0.5314926070321423,100.0,FEMA_3
g42113,5.469013500387569,10.0,FEMA_3
g42115,-0.4249374405058676,159.0,FEMA_3
g42117,-1.1837138015627025,195.0,FEMA_3
g42119,0.5684828023588411,98.0,FEMA_3
g42121,-0.0005620884860728093,135.0,FEMA_3
g42123,0.05092348804605096,131.0,FEMA_3
g42125,-1.8217221718791161,220.0,FEMA_3
g42127,2.8479746118346454,33.0,FEMA_3
g42129,-2.0026402079145647,228.0,FEMA_3
g42131,-1.0128567050716193,190.0,FEMA_3
g42133,-2.2204226700139795,232.0,FEMA_3
g44001,1.663069445950765,18.0,FEMA_1
g44003,0.48944845269563825,26.0,FEMA_1
g44005,-1.5678548715936258,52.0,FEMA_1
g44007,5.183680617793247,4.0,FEMA_1
g44009,-1.0398633326031164,47.0,FEMA_1
g45001,-0.24477914880550428,384.0,FEMA_4
g45003,-1.3592560080834062,536.0,FEMA_4
g45005,3.015459492031316,71.0,FEMA_4
g45007,-1.500209570218068,556.0,FEMA_4
g45009,1.0596808744996438,221.0,FEMA_4
g45011,0.13329860004244282,342.0,FEMA_4
g45013,0.6746572816905286,265.0,FEMA_4
g45015,-3.1464333564358653,671.0,FEMA_4
g45017,-1.5900915703817278,566.0,FEMA_4
g45019,-1.5282992775930566,559.0,FEMA_4
g45021,-0.7839141076735778,464.0,FEMA_4
g45023,-0.9738123292963118,488.0,FEMA_4
g45025,-0.31026845808099224,397.0,FEMA_4
